Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,ADAT_pvalues_corrected,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
CG32726,10,0.16393442622950818,183,0.23697539944700496,0.763024600552995,10284.045566253268,nonsignificant,11,10,61,gene
CG15036,17,0.2328767123287671,219,0.35364480446050983,0.6463551955394902,8711.575325481248,nonsignificant,19,17,73,gene
CG15035,48,0.128,1125,0.7149505925973904,0.28504940740260964,3841.8959129723726,nonsignificant,56,48,375,gene
CG15034,18,0.17142857142857143,315,-0.3829249225480261,0.6170750774519739,8316.937893897704,nonsignificant,16,18,105,gene
Atg5,38,0.14074074074074075,810,-0.26111731963647267,0.7388826803635273,9958.660765939621,nonsignificant,36,38,270,gene
unc,45,0.16917293233082706,798,-0.23963166994479723,0.7603683300552028,10248.244352484024,nonsignificant,43,45,266,gene
CG11369,101,0.15119760479041916,2004,0.7013823255511928,0.2986176744488071,4024.769016221022,nonsignificant,112,101,668,gene
ct,322,0.1479779411764706,6528,0.8901805911847631,0.10981940881523686,1480.1459920117625,nonsignificant,352,322,2176,gene
Hira,152,0.1450381679389313,3144,0.8727373363795604,0.1272626636204396,1715.2461802762848,nonsignificant,172,152,1048,gene
CG12155,88,0.15827338129496402,1668,-0.5632999692772422,0.43670003072275776,5885.843014081329,nonsignificant,81,88,556,gene
Rab39,40,0.182648401826484,657,-0.842700792949719,0.15729920705028105,2120.0787126236883,nonsignificant,32,40,219,gene
Tom40,77,0.22318840579710145,1035,-0.9949877128545114,0.0050122871454886765,67.55560614689638,nonsignificant,56,77,345,gene
Ir7a,110,0.17886178861788618,1845,-0.5717081445551061,0.4282918554448939,5772.51762768628,nonsignificant,102,110,615,gene
Pdp,78,0.1638655462184874,1428,-0.44159061151075196,0.558409388489248,7526.2417380580855,nonsignificant,73,78,476,gene
NELF,106,0.1781512605042017,1785,-0.7409233392976488,0.25907666070235125,3491.83523294629,nonsignificant,95,106,595,gene
CG15478,74,0.13381555153707053,1659,0.9804720463921766,0.019527953607823452,263.1977587262445,nonsignificant,97,74,553,gene
CG12689,22,0.11827956989247312,558,0.5672324193322154,0.43276758066778465,5832.841452240402,nonsignificant,26,22,186,gene
CG32720,29,0.08605341246290801,1011,0.9913495941049024,0.008650405895097536,116.59017065412459,nonsignificant,47,29,337,gene
CG32719,122,0.09991809991809991,3663,0.9999951390373851,4.8609626148791235e-06,0.06551605412334083,nonsignificant,184,122,1221,gene
CG32718,17,0.0648854961832061,786,0.9741424195365571,0.02585758046344289,348.5084694862833,nonsignificant,29,17,262,gene
CARPA,56,0.16766467065868262,1002,-0.6038560908479259,0.3961439091520741,5339.227607551655,nonsignificant,50,56,334,gene
CG1409,24,0.15894039735099338,453,0.15851941887820598,0.841480581121794,11341.47527235954,nonsignificant,25,24,151,gene
Ir7c,86,0.13738019169329074,1878,0.9362908978356428,0.06370910216435716,858.6712789712058,nonsignificant,105,86,626,gene
Ir7g,101,0.16611842105263158,1824,-0.23814501378129016,0.7618549862187098,10268.28150425577,nonsignificant,98,101,608,gene
p115,134,0.16009557945041816,2511,-0.13819556695098922,0.8618044330490108,11615.400148634568,nonsignificant,132,134,837,gene
bys,81,0.1853546910755149,1311,-0.9528060807389849,0.047193919261015085,636.0796437999613,nonsignificant,65,81,437,gene
spidey,70,0.21739130434782608,966,-0.9705436143674286,0.029456385632571372,397.01316555579695,nonsignificant,54,70,322,gene
snz,205,0.18336314847942756,3354,-0.8784115365122332,0.12158846348776674,1638.7693108881201,nonsignificant,184,205,1118,gene
RpS14a,38,0.25,456,-0.9412182786446411,0.05878172135535891,792.2600404275274,nonsignificant,28,38,152,gene
RpS14b,37,0.24342105263157895,456,-0.9110269882981867,0.08897301170181328,1199.1782517170393,nonsignificant,28,37,152,gene
CG15330,24,0.13186813186813187,546,0.4362971383492269,0.5637028616507731,7597.58716932912,nonsignificant,27,24,182,gene
sn,87,0.1695906432748538,1539,-0.922900128256458,0.07709987174354202,1039.1520713594593,nonsignificant,72,87,513,gene
mys,136,0.16056670602125148,2541,-0.9498004995434056,0.050199500456594395,676.5888671539792,nonsignificant,115,136,847,gene
CG1571,112,0.17177914110429449,1956,-0.9722921506419202,0.027707849358079784,373.4463936481993,nonsignificant,91,112,652,gene
Gclc,123,0.1713091922005571,2154,-0.9012993921478492,0.09870060785215083,1330.286792631289,nonsignificant,106,123,718,gene
CG2258,141,0.17581047381546136,2406,-0.8475937160432547,0.15240628395674527,2054.1318951690128,nonsignificant,125,141,802,gene
UbcE2H,31,0.16847826086956522,552,-0.5585816732179464,0.4414183267820536,5949.436208368518,nonsignificant,27,31,184,gene
CG2256,48,0.1476923076923077,975,0.5077930073441843,0.4922069926558157,6633.965847015083,nonsignificant,53,48,325,gene
Ldsdh1,72,0.22429906542056074,963,-0.9967241025170914,0.003275897482908595,44.15254627464204,nonsignificant,51,72,321,gene
Upf2,195,0.1570048309178744,3726,-0.5825945648691446,0.4174054351308554,5625.790454693669,nonsignificant,184,195,1242,gene
fs(1)h,165,0.1485148514851485,3333,0.8386957735164936,0.1613042264835064,2174.058364544699,nonsignificant,184,165,1111,gene
CG2233,60,0.14457831325301204,1245,0.2945430138887266,0.7054569861112734,9508.149258807744,nonsignificant,63,60,415,gene
CG15333,75,0.13812154696132597,1629,0.5604898595554455,0.4395101404445545,5923.717672911705,nonsignificant,82,75,543,gene
sws,252,0.1767180925666199,4278,-0.83293572308511,0.16706427691489006,2251.692324258888,nonsignificant,231,252,1426,gene
CG15332,89,0.1555944055944056,1716,-0.16978240822213664,0.8302175917778634,11189.672701982043,nonsignificant,87,89,572,gene
orion,110,0.16541353383458646,1995,-0.7745576830054904,0.22544231699450956,3038.5115484519997,nonsignificant,98,110,665,gene
Dhdds,46,0.15282392026578073,903,0.22717000731555248,0.7728299926844475,10416.202641400983,nonsignificant,48,46,301,gene
mahe,165,0.1744186046511628,2838,-0.8377040937630326,0.16229590623696744,2187.424224261847,nonsignificant,148,165,946,gene
hdm,87,0.17864476386036962,1461,-0.4950149249061543,0.5049850750938457,6806.188842114852,nonsignificant,81,87,487,gene
dpr14,62,0.18181818181818182,1023,-0.65476892822816,0.34523107177184,4653.024385340859,nonsignificant,55,62,341,gene
Nek2,113,0.15353260869565216,2208,0.4176937255867832,0.5823062744132168,7848.323966541336,nonsignificant,119,113,736,gene
Acat1,93,0.22627737226277372,1233,-0.9866716712191824,0.01332832878081758,179.63921530785933,nonsignificant,72,93,411,gene
Ir7b,93,0.14176829268292682,1968,0.6755376442488974,0.32446235575110266,4373.103630813362,nonsignificant,103,93,656,gene
CG10920,56,0.1407035175879397,1194,0.7816453094341018,0.21835469056589815,2942.9845194471754,nonsignificant,66,56,398,gene
CG1575,95,0.14890282131661442,1914,0.23814501378129016,0.7618549862187098,10268.28150425577,nonsignificant,98,95,638,gene
CG2116,65,0.10851419031719532,1797,0.5235779472989769,0.4764220527010231,6421.21642630439,nonsignificant,71,65,599,gene
CG10958,121,0.16263440860215053,2232,-0.9044830396940556,0.09551696030594439,1287.3775910035185,nonsignificant,104,121,744,gene
CG2120,45,0.14240506329113925,948,0.117216808847174,0.882783191152826,11898.151850357788,nonsignificant,46,45,316,gene
CG2129,73,0.15665236051502146,1398,-0.9511153660838189,0.0488846339161811,658.8670959222889,nonsignificant,58,73,466,gene
CG15336,23,0.14375,480,0.16174351361417372,0.8382564863858263,11298.020923508167,nonsignificant,24,23,160,gene
CG10959,77,0.17342342342342343,1332,-0.9949877128545114,0.0050122871454886765,67.55560614689638,nonsignificant,56,77,444,gene
CG18262,80,0.1702127659574468,1410,-0.9544997361036415,0.04550026389635857,613.2525567951208,nonsignificant,64,80,470,gene
GIIIspla2,37,0.16972477064220184,654,-0.6232408821884179,0.3767591178115821,5077.9593898645035,nonsignificant,32,37,218,gene
CG15337,69,0.16995073891625614,1218,0.43892007041431813,0.5610799295856819,7562.23529095582,nonsignificant,74,69,406,gene
CG2147,29,0.1746987951807229,498,0.689505565682768,0.31049443431723206,4184.8439857276535,nonsignificant,35,29,166,gene
Trxr1,107,0.21747967479674796,1476,-0.9983686703015315,0.0016313296984684744,21.9870616759581,nonsignificant,79,107,492,gene
CG1632,195,0.18448438978240303,3171,-0.9697426487910668,0.030257351208933303,407.80857959400305,nonsignificant,167,195,1057,gene
CG1636,70,0.18276762402088773,1149,-0.9386311708605977,0.0613688291394023,827.1290791408642,nonsignificant,56,70,383,gene
CG1387,145,0.151673640167364,2868,0.89688077041265,0.10311922958734995,1389.8409763783027,nonsignificant,166,145,956,gene
CG10555,89,0.09600862998921252,2781,0.9999588483414629,4.1151658537075456e-05,0.554642053762703,nonsignificant,137,89,927,gene
nAChRalpha3,143,0.17964824120603015,2388,-0.5088811495193274,0.4911188504806726,6619.299866778505,nonsignificant,135,143,796,gene
CG15343,44,0.205607476635514,642,-0.9894128626659431,0.010587137334056926,142.69343698841925,nonsignificant,30,44,214,gene
Corp,42,0.19626168224299065,642,-0.8828149128018619,0.11718508719813815,1579.420605256506,nonsignificant,33,42,214,gene
sni,55,0.2217741935483871,744,-0.9712160341242616,0.028783965875738372,387.9502920732018,nonsignificant,41,55,248,gene
CG2278,75,0.12479201331114809,1803,0.9924912975143012,0.007508702485698824,101.20229210224875,nonsignificant,102,75,601,gene
Or7a,82,0.19806763285024154,1242,-0.7614071706835679,0.2385928293164321,3215.754153526872,nonsignificant,72,82,414,gene
CG10761,61,0.1882716049382716,972,-0.6591967531139181,0.3408032468860819,4593.346161530611,nonsignificant,54,61,324,gene
Gbeta5,75,0.20891364902506965,1077,-0.988882439283893,0.011117560716106999,149.84248333169012,nonsignificant,56,75,359,gene
CG17982,54,0.17880794701986755,906,-0.2184887050012866,0.7815112949987134,10533.209233992658,nonsignificant,52,54,302,gene
Smox,101,0.20739219712525667,1461,-0.9937629925411268,0.006237007458873198,84.06238653069296,nonsignificant,77,101,487,gene
cyr,104,0.20233463035019456,1542,-0.7459830932196896,0.25401690678031036,3423.639869585023,nonsignificant,93,104,514,gene
CG2260,105,0.1721311475409836,1830,-0.9101134775602162,0.08988652243978383,1211.4905494434065,nonsignificant,89,105,610,gene
CG1440,80,0.16359918200409,1467,-0.9371881524839015,0.06281184751609843,846.5780808219747,nonsignificant,65,80,489,gene
Es2,96,0.19123505976095617,1506,-0.3998205128594463,0.6001794871405537,8089.219127680382,nonsignificant,91,96,502,gene
Cp7Fb,83,0.1656686626746507,1503,-0.1758591042581148,0.8241408957418852,11107.770992809128,nonsignificant,81,83,501,gene
Cp7Fc,44,0.13664596273291926,966,0.338320085134,0.661679914866,8918.121892563948,nonsignificant,47,44,322,gene
Cp36,73,0.256140350877193,855,-0.9988568234026434,0.0011431765973566508,15.40773417917294,nonsignificant,50,73,285,gene
Cp38,71,0.23127035830618892,921,-0.9915819559346479,0.008418044065352112,113.45839791281577,nonsignificant,52,71,307,gene
CG33181,116,0.16642754662840745,2091,0.5791713594650303,0.4208286405349697,5671.928417130322,nonsignificant,125,116,697,gene
CG12065,121,0.17587209302325582,2064,-0.657459738664148,0.342540261335852,4616.757642284613,nonsignificant,111,121,688,gene
CG12081,64,0.15841584158415842,1212,-0.29910355414353484,0.7008964458564652,9446.682297253437,nonsignificant,61,64,404,gene
Crag,307,0.18361244019138756,5016,-0.991866257265307,0.008133742734692983,109.62658457819202,nonsignificant,264,307,1672,gene
Rubicon,130,0.1570048309178744,2484,0.0,1.0,13478.0,nonsignificant,130,130,828,gene
CAH3,47,0.18725099601593626,753,-0.9332469848303658,0.06675301516963421,899.6971384563299,nonsignificant,36,47,251,gene
Ogg1,40,0.11627906976744186,1032,0.6236555065013446,0.3763444934986554,5072.371083374877,nonsignificant,46,40,344,gene
CG11294,48,0.183206106870229,786,-0.9294539995431341,0.07054600045686589,950.8189941576385,nonsignificant,37,48,262,gene
Ppt1,52,0.16507936507936508,945,-0.8300881582685118,0.16991184173148816,2290.0718028569972,nonsignificant,43,52,315,gene
Caf1,188,0.15878378378378377,3552,-0.8771773518986081,0.12282264810139186,1655.4036511105594,nonsignificant,168,188,1184,gene
CG12659,24,0.21621621621621623,333,-0.842700792949719,0.15729920705028105,2120.0787126236883,nonsignificant,18,24,111,gene
spirit,69,0.1751269035532995,1182,-0.28807684930780997,0.71192315069219,9595.300225029338,nonsignificant,66,69,394,gene
CG12111,39,0.20634920634920634,567,-0.9892125507453297,0.010787449254670376,145.39324105444732,nonsignificant,26,39,189,gene
CG12112,31,0.15346534653465346,606,-0.14486785941529412,0.8551321405847059,11525.470990800666,nonsignificant,30,31,202,gene
IntS4,189,0.18475073313782991,3069,-0.7445231885455001,0.25547681145449985,3443.316464783749,nonsignificant,174,189,1023,gene
PIP82,182,0.15217391304347827,3588,0.9055070732905279,0.09449292670947203,1273.575666190264,nonsignificant,206,182,1196,gene
otu,95,0.11699507389162561,2436,0.9819034345863089,0.018096565413691132,243.90550864572907,nonsignificant,121,95,812,gene
CG33223,27,0.14594594594594595,555,-0.4597086253925802,0.5402913746074198,7282.047146958805,nonsignificant,24,27,185,gene
CG12116,44,0.16058394160583941,822,-0.4729107431344619,0.5270892568655381,7104.109004033722,nonsignificant,40,44,274,gene
Sptr,56,0.21374045801526717,786,-0.929559570727912,0.070440429272088,949.3961057292021,nonsignificant,44,56,262,gene
CG15347,51,0.2372093023255814,645,-0.9992170617821089,0.0007829382178911184,10.552441300736493,nonsignificant,32,51,215,gene
CG32713,28,0.15135135135135136,555,-0.5857838217574749,0.4142161782425251,5582.805650352753,nonsignificant,24,28,185,gene
org,115,0.16428571428571428,2100,-0.29580455833929886,0.7041954416607011,9491.14616270293,nonsignificant,111,115,700,gene
CG12123,29,0.1324200913242009,657,0.14486785941529412,0.8551321405847059,11525.470990800666,nonsignificant,30,29,219,gene
Miga,93,0.17680608365019013,1578,-0.7755373179921357,0.2244626820078643,3025.3080281019948,nonsignificant,82,93,526,gene
CG32712,36,0.1956521739130435,552,-0.8063535687307831,0.19364643126921688,2609.966600646505,nonsignificant,29,36,184,gene
Hexo2,107,0.17174959871589085,1869,-0.449507517250177,0.550492482749823,7419.537682502114,nonsignificant,101,107,623,gene
CG1785,89,0.18580375782881003,1437,-0.9928059981143128,0.007194001885687237,96.96075741529259,nonsignificant,67,89,479,gene
CG1789,39,0.1638655462184874,714,-0.9623646862126857,0.03763531378731436,507.248759225423,nonsignificant,28,39,238,gene
CG12075,160,0.15888778550148958,3021,-0.06321009671961486,0.9367899032803851,12626.05431641303,nonsignificant,159,160,1007,gene
Rbm13,59,0.17151162790697674,1032,-0.9447297193237276,0.055270280676272425,744.9328429547998,nonsignificant,46,59,344,gene
CG10962,50,0.2,750,-0.6342877037184869,0.36571229628151314,4929.0703292822345,nonsignificant,44,50,250,gene
CG12662,30,0.1744186046511628,516,-0.2945430138887266,0.7054569861112734,9508.149258807744,nonsignificant,28,30,172,gene
CG12661,22,0.16666666666666666,396,-0.5087028757841068,0.4912971242158932,6621.702640181808,nonsignificant,19,22,132,gene
e(r),18,0.17142857142857143,315,-0.3829249225480261,0.6170750774519739,8316.937893897704,nonsignificant,16,18,105,gene
Uros1,46,0.16546762589928057,834,-0.3526852156114797,0.6473147843885203,8724.508663988476,nonsignificant,43,46,278,gene
Moe,108,0.1684867394695788,1923,-0.9559900436097512,0.04400995639024882,593.1661922277736,nonsignificant,89,108,641,gene
Lim1,83,0.16403162055335968,1518,-0.8797671994631884,0.12023280053681162,1620.497685635147,nonsignificant,70,83,506,gene
l(1)G0020,167,0.16551040634291378,3027,-0.4742071156736425,0.5257928843263575,7086.636494950647,nonsignificant,159,167,1009,gene
CG2004,89,0.20892018779342722,1278,-0.9953612407227637,0.004638759277236351,62.521197538591544,nonsignificant,66,89,426,gene
HP1b,46,0.1908713692946058,723,-0.9866716712191824,0.01332832878081758,179.63921530785933,nonsignificant,32,46,241,gene
APC4,123,0.15850515463917525,2328,-0.6007308568289346,0.39926914317106543,5381.34951165962,nonsignificant,114,123,776,gene
CG32708,45,0.1875,720,-0.9090310520246423,0.09096894797535765,1226.0794808118703,nonsignificant,35,45,240,gene
CG32706,34,0.1471861471861472,693,-0.5347911815478583,0.4652088184521417,6270.0844550979655,nonsignificant,30,34,231,gene
CG6999,34,0.1452991452991453,702,-0.5347911815478583,0.4652088184521417,6270.0844550979655,nonsignificant,30,34,234,gene
CCT2,130,0.24253731343283583,1608,-0.9999256050159516,7.439498404840486e-05,1.0026955950044008,nonsignificant,92,130,536,gene
Arfrp1,30,0.14925373134328357,603,-0.1473163156653574,0.8526836843346426,11492.470697462313,nonsignificant,29,30,201,gene
CG7065,196,0.1590909090909091,3696,-0.735124388420151,0.264875611579849,3569.993492873205,nonsignificant,181,196,1232,gene
Bap111,95,0.12666666666666668,2250,0.9994239596613937,0.0005760403386062825,7.763871683735476,nonsignificant,135,95,750,gene
Dlip1,27,0.1534090909090909,528,-0.31084348322064836,0.6891565167793516,9288.451533152102,nonsignificant,25,27,176,gene
CG12057,66,0.3,660,-0.9999846399108269,1.5360089173081908e-05,0.20702328187479796,nonsignificant,39,66,220,gene
CG12056,45,0.15625,864,-0.5708046995596507,0.42919530044034926,5784.694259335028,nonsignificant,40,45,288,gene
CG12106,53,0.25,636,-0.9914711478459481,0.008528852154051912,114.95186933231167,nonsignificant,37,53,212,gene
Obp8a,28,0.17073170731707318,492,-0.1526103403132857,0.8473896596867143,11421.117833257536,nonsignificant,27,28,164,gene
CG15368,27,0.1656441717791411,489,-0.8095697361744796,0.19043026382552042,2566.619095840364,nonsignificant,21,27,163,gene
CG15369,27,0.21951219512195122,369,-0.8824751319033605,0.11752486809663953,1584.0001722065076,nonsignificant,20,27,123,gene
CG15370,52,0.14016172506738545,1113,0.49219935172472673,0.5078006482752733,6844.137137454133,nonsignificant,57,52,371,gene
Gr8a,74,0.19170984455958548,1158,-0.9643505114511105,0.03564948854888945,480.48380666193196,nonsignificant,58,74,386,gene
Dsor1,72,0.181360201511335,1191,-0.6826894921370888,0.31731050786291115,4276.711024976316,nonsignificant,64,72,397,gene
CG17754,116,0.17709923664122137,1965,-0.7169487129481182,0.2830512870518817,3814.9652468852614,nonsignificant,105,116,655,gene
ric8a,89,0.15505226480836237,1722,-0.4146210715390386,0.5853789284609614,7889.737197796838,nonsignificant,84,89,574,gene
Aladin,83,0.1777301927194861,1401,-0.3473149117466754,0.6526850882533246,8796.889619478308,nonsignificant,79,83,467,gene
lz,126,0.1523579201934704,2481,0.7298189042897697,0.2701810957102303,3641.500807982484,nonsignificant,139,126,827,gene
c12.2,229,0.1651045421773612,4161,-0.8101843165382396,0.18981568346176042,2558.3357816976068,nonsignificant,210,229,1387,gene
c12.1,49,0.18846153846153846,780,-0.8452710765146256,0.15472892348537437,2085.4364307358755,nonsignificant,40,49,260,gene
c11.1,303,0.1738382099827883,5229,-0.6550603293045453,0.3449396706954547,4649.096881633339,nonsignificant,287,303,1743,gene
Cfp1,91,0.13704819277108435,1992,0.3184811027022363,0.6815188972977637,9185.511697779259,nonsignificant,95,91,664,gene
CG17440,46,0.12534059945504086,1101,0.5946194435410576,0.40538055645894244,5463.719139953626,nonsignificant,52,46,367,gene
Erk7,147,0.16030534351145037,2751,-0.3252155013509963,0.6747844986490037,9094.745472791272,nonsignificant,142,147,917,gene
amx,44,0.1543859649122807,855,-0.6696099511512085,0.33039004884879153,4452.997078384013,nonsignificant,38,44,285,gene
Ir8a,151,0.16115261472785486,2811,0.12845034839271108,0.8715496516072889,11746.74620436304,nonsignificant,153,151,937,gene
CG12121,127,0.17185385656292287,2217,-0.8436242782403595,0.15637572175964054,2107.631977876435,nonsignificant,112,127,739,gene
CG12118,52,0.1824561403508772,855,-0.6236555065013446,0.3763444934986554,5072.371083374877,nonsignificant,46,52,285,gene
CG12115,54,0.20454545454545456,792,-0.761815050007981,0.23818494999201903,3210.2567559924323,nonsignificant,46,54,264,gene
Zpr1,81,0.17685589519650655,1374,-0.8114065578182404,0.18859344218175958,2541.8624137257557,nonsignificant,70,81,458,gene
CG9034,25,0.32051282051282054,234,-0.996716539013931,0.0032834609860690426,44.254487170238555,nonsignificant,14,25,78,gene
Ost48,94,0.2088888888888889,1350,-0.9904781088159011,0.009521891184098848,128.33604937928428,nonsignificant,72,94,450,gene
fh,33,0.17277486910994763,573,-0.1403162048013339,0.8596837951986661,11586.818191687622,nonsignificant,32,33,191,gene
fend,69,0.21428571428571427,966,-0.6943040597561616,0.30569594024383845,4120.169882606455,nonsignificant,61,69,322,gene
Bx42,93,0.16970802919708028,1644,-0.40596765940095847,0.5940323405990415,8006.367886593882,nonsignificant,88,93,548,gene
CG7766,240,0.19230769230769232,3744,-0.9997136896183175,0.00028631038168251493,3.8588913243169363,nonsignificant,190,240,1248,gene
CG7246,95,0.15754560530679934,1809,-0.40183854731647206,0.5981614526835279,8062.02005926859,nonsignificant,90,95,603,gene
CG10970,19,0.18269230769230768,312,-0.6983004175216551,0.30169958247834494,4066.306972643133,nonsignificant,15,19,104,gene
CG15365,87,0.10583941605839416,2466,0.9649012976890287,0.035098702310971355,473.0603097472719,nonsignificant,109,87,822,gene
BCL7,32,0.2064516129032258,465,-0.6640761868482671,0.3359238131517329,4527.581153659056,nonsignificant,27,32,155,gene
RpS28b,15,0.22727272727272727,198,-0.8861537019933423,0.11384629800665763,1534.4204045337315,nonsignificant,10,15,66,gene
Gga,106,0.16036308623298035,1983,0.5986733931647317,0.40132660683526833,5409.080006925747,nonsignificant,115,106,661,gene
LysRS,116,0.20173913043478262,1725,-0.9971624551112077,0.0028375448887923106,38.24443001114276,nonsignificant,88,116,575,gene
LPCAT,105,0.19662921348314608,1602,-0.9300456414199897,0.06995435858001035,942.8448449413795,nonsignificant,88,105,534,gene
Cubn,581,0.15489202879232206,11253,-0.8769435550039493,0.12305644499605078,1658.5547656567724,nonsignificant,545,581,3751,gene
CG15317,23,0.11855670103092783,582,0.7987573790422797,0.20124262095772028,2712.348045268154,nonsignificant,30,23,194,gene
l(1)G0320,63,0.2079207920792079,909,-0.9696171780234225,0.030382821976577483,409.4996746003113,nonsignificant,48,63,303,gene
btd,117,0.1813953488372093,1935,0.0,1.0,13478.0,nonsignificant,117,117,645,gene
Sp1,70,0.1343570057581574,1563,-0.0958225025012237,0.9041774974987763,12186.504311288507,nonsignificant,69,70,521,gene
CARPB,71,0.21646341463414634,984,-0.997020533343667,0.002979466656332983,40.15725159405594,nonsignificant,50,71,328,gene
Idgf4,91,0.2054176072234763,1329,-0.9992618430914498,0.0007381569085501342,9.948878813438709,nonsignificant,64,91,443,gene
CG3106,145,0.19515477792732167,2229,-0.9626869467978086,0.037313053202191325,502.90533105913465,nonsignificant,122,145,743,gene
CG1889,40,0.12012012012012012,999,0.8014572063133417,0.1985427936866583,2675.9597733087808,nonsignificant,49,40,333,gene
CG32694,77,0.21095890410958903,1095,0.3432787134362296,0.6567212865637704,8851.289500306497,nonsignificant,81,77,365,gene
Yp1,108,0.24545454545454545,1320,-0.9999997657087828,2.3429121716451729e-07,0.003157777024943364,enriched,66,108,440,gene
Gr9a,58,0.1695906432748538,1026,-0.41378631892686,0.58621368107314,7900.987993503781,nonsignificant,54,58,342,gene
CG15312,77,0.1873479318734793,1233,0.09014996725271551,0.9098500327472845,12262.9587413679,nonsignificant,78,77,411,gene
Yp2,108,0.24379232505643342,1329,-0.9999997657087828,2.3429121716451729e-07,0.003157777024943364,enriched,66,108,443,gene
CG15252,67,0.11795774647887323,1704,0.8801861857944553,0.1198138142055447,1614.8505878623314,nonsignificant,81,67,568,gene
CG1791,42,0.1253731343283582,1005,0.6135237692287675,0.3864762307712325,5208.926638334671,nonsignificant,48,42,335,gene
CG2972,100,0.21141649048625794,1419,-0.9999445996189225,5.540038107755643e-05,0.7466863361633056,nonsignificant,67,100,473,gene
CG12645,22,0.10628019323671498,621,0.8558729651839888,0.14412703481601116,1942.5441752501984,nonsignificant,30,22,207,gene
ATPsyndelta,50,0.31645569620253167,474,-0.999967840444368,3.2159555632006816e-05,0.43344649080818787,nonsignificant,28,50,158,gene
CG2909,69,0.13636363636363635,1518,0.6380652330788075,0.36193476692119253,4878.156788563833,nonsignificant,77,69,506,gene
CG17841,86,0.2,1290,-0.9709509778380594,0.029049022161940597,391.52272069863534,nonsignificant,68,86,430,gene
CG2898,58,0.16477272727272727,1056,-0.31416956554839437,0.6858304344516056,9243.62259553874,nonsignificant,55,58,352,gene
flw,82,0.1774891774891775,1386,-0.933129239877535,0.0668707601224649,901.284104930582,nonsignificant,67,82,462,gene
RabX2,27,0.1377551020408163,588,-0.15548073252706007,0.8445192674729399,11382.430687000284,nonsignificant,26,27,196,gene
CG2889,106,0.18213058419243985,1746,-0.9945267964275117,0.005473203572488291,73.7678377499972,nonsignificant,81,106,582,gene
PPP4R2r,93,0.15245901639344261,1830,0.0821498273316309,0.9178501726683691,12370.784627224279,nonsignificant,94,93,610,gene
CG32687,76,0.20105820105820105,1134,-0.9818975448505377,0.018102455149462283,243.98489050445264,nonsignificant,58,76,378,gene
CG2887,61,0.17784256559766765,1029,-0.8385705376329208,0.16142946236707922,2175.746293783494,nonsignificant,51,61,343,gene
Or9a,91,0.23155216284987276,1179,-0.9997694981720536,0.00023050182794642757,3.1067036370619507,nonsignificant,62,91,393,gene
CG32683,156,0.1937888198757764,2415,-0.9866716712191824,0.01332832878081758,179.63921530785933,nonsignificant,128,156,805,gene
CG12640,15,0.12931034482758622,348,0.0,1.0,13478.0,nonsignificant,15,15,116,gene
Psf3,43,0.20187793427230047,639,-0.9481700727820902,0.05182992721790985,698.563759042989,nonsignificant,32,43,213,gene
CG32681,193,0.12806901128069012,4521,0.9926433651592035,0.007356634840796526,99.15272438425558,nonsignificant,234,193,1507,gene
CG32686,86,0.11944444444444445,2160,0.9995138359250207,0.00048616407497927016,6.552519402570603,nonsignificant,125,86,720,gene
CG32679,47,0.1843137254901961,765,-0.651263339861195,0.348736660138805,4700.272705350813,nonsignificant,41,47,255,gene
l(1)G0289,122,0.19488817891373802,1878,-0.7474406828148351,0.2525593171851649,3403.9944770216525,nonsignificant,110,122,626,gene
CG15306,25,0.06983240223463687,1074,0.9514802617197492,0.04851973828025081,653.9490325412204,nonsignificant,37,25,358,gene
Gip,42,0.15849056603773584,795,-0.1241039420770591,0.8758960579229409,11805.327068685398,nonsignificant,41,42,265,gene
CG12643,18,0.23076923076923078,234,-0.834482141302534,0.16551785869746605,2230.8496995244473,nonsignificant,13,18,78,gene
CG2961,66,0.18857142857142858,1050,-0.976348383344644,0.023651616655356,318.77648928088814,nonsignificant,50,66,350,gene
CG15308,31,0.3229166666666667,288,-0.9860937031046539,0.013906296895346027,187.42906955547375,nonsignificant,20,31,96,gene
CG2962,82,0.21750663129973474,1131,-0.43118859958666267,0.5688114004133373,7666.44005477096,nonsignificant,77,82,377,gene
Ypel,18,0.1565217391304348,345,-0.5614219739190003,0.4385780260809997,5911.154635519714,nonsignificant,15,18,115,gene
Naxe,42,0.18181818181818182,693,-0.8299330385460992,0.17006696145390077,2292.1625064756745,nonsignificant,34,42,231,gene
ZAP3,244,0.12944297082228118,5655,0.6165744219705824,0.38342557802941757,5167.80994068049,nonsignificant,258,244,1885,gene
Rab9D,23,0.11616161616161616,594,0.6552957779930423,0.3447042220069577,4645.923504209776,nonsignificant,28,23,198,gene
CG2124,95,0.15079365079365079,1890,0.23814501378129016,0.7618549862187098,10268.28150425577,nonsignificant,98,95,630,gene
CG2111,164,0.1759656652360515,2796,-0.6696099511512085,0.33039004884879153,4452.997078384013,nonsignificant,152,164,932,gene
X11Lbeta,297,0.13878504672897196,6420,0.8796152164188352,0.12038478358116482,1622.5461131069394,nonsignificant,325,297,2140,gene
