Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,ADAT_pvalues_corrected,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
F33A8.5,38,0.2602739726027397,438,-0.999999962020875,3.7979124931775396e-08,0.0007533919012716286,enriched,16,38,146,gene
F33A8.6,36,0.11145510835913312,969,-0.7266783217077051,0.273321678292295,5421.882132284256,nonsignificant,30,36,323,gene
F33A8.7,18,0.10650887573964497,507,-0.5614219739190003,0.4385780260809997,8700.072303368792,nonsignificant,15,18,169,gene
F33A8.9,20,0.05763688760806916,1041,0.8220682747317493,0.17793172526825074,3529.63163414629,nonsignificant,27,20,347,gene
F33A8.10,29,0.10984848484848485,792,-0.9191444016299477,0.08085559837005234,1603.932504866728,nonsignificant,21,29,264,gene
F33C8.1,111,0.08740157480314961,3810,-0.5075431762271198,0.49245682377288025,9768.866013182625,nonsignificant,104,111,1270,gene
F33C8.2,27,0.07317073170731707,1107,0.416117579229635,0.583882420770365,11582.47558082173,nonsignificant,30,27,369,gene
F33C8.3,27,0.09540636042402827,849,-0.15548073252706007,0.8445192674729399,16752.728708860708,nonsignificant,26,27,283,gene
F33C8.4,16,0.07511737089201878,639,0.36264811176606293,0.6373518882339371,12643.14940689661,nonsignificant,18,16,213,gene
F33D4.1a,25,0.044563279857397504,1683,0.9993932331543639,0.0006067668456360641,12.036433916882604,nonsignificant,49,25,561,gene
F33D4.2a,154,0.053231939163498096,8679,0.9999999997465465,2.534535117721376e-10,5.027757313023893e-06,depleted,255,154,2893,gene
F33D4.3,21,0.13043478260869565,483,-0.6680245329172658,0.3319754670827342,6585.397340520198,nonsignificant,17,21,161,gene
F33D4.4,27,0.07479224376731301,1083,0.416117579229635,0.583882420770365,11582.47558082173,nonsignificant,30,27,361,gene
F33D4.5,30,0.07936507936507936,1134,0.601975280493062,0.39802471950693796,7895.616360859129,nonsignificant,35,30,378,gene
F33D4.6a,36,0.0906801007556675,1191,0.36904595881582936,0.6309540411841706,12516.235314970392,nonsignificant,39,36,397,gene
F33D4.7,13,0.11607142857142858,336,-0.817577560548268,0.18242243945173198,3618.7139314040073,nonsignificant,9,13,112,gene
F33D4.8,16,0.09696969696969697,495,0.0,1.0,19837.0,nonsignificant,16,16,165,gene
F33D11.1,10,0.07575757575757576,396,0.0,1.0,19837.0,nonsignificant,10,10,132,gene
F33D11.2,21,0.05585106382978723,1128,0.9742181222225275,0.025781877777472546,511.4351094717229,nonsignificant,34,21,376,gene
F33D11.3,11,0.03900709219858156,846,0.9709036682587477,0.029096331741252267,577.1839327512213,nonsignificant,21,11,282,gene
F33D11.4a,15,0.08287292817679558,543,0.3723741949716407,0.6276258050283593,12450.213094347564,nonsignificant,17,15,181,gene
F33D11.5,20,0.03992015968063872,1503,0.9999179577718836,8.204222811641597e-05,1.6274716791453436,nonsignificant,47,20,501,gene
F33D11.6,17,0.05120481927710843,996,0.8904014166008843,0.10959858339911568,2174.107098888258,nonsignificant,25,17,332,gene
F33D11.7,23,0.06609195402298851,1044,0.31084348322064836,0.6891565167793516,13670.797823351999,nonsignificant,25,23,348,gene
F33D11.8,4,0.046511627906976744,258,0.842700792949719,0.15729920705028105,3120.3443702564255,nonsignificant,8,4,86,gene
F33D11.9a,36,0.127208480565371,849,-0.869429981884263,0.13057001811573693,2590.1174493618737,nonsignificant,28,36,283,gene
F33D11.10,36,0.09,1200,0.25439721107253854,0.7456027889274615,14790.522523954052,nonsignificant,38,36,400,gene
F33D11.11,24,0.0975609756097561,738,-0.16517267081476084,0.8348273291852392,16560.46972904759,nonsignificant,23,24,246,gene
F33D11.12,10,0.038314176245210725,783,0.9957332751778238,0.004266724822176128,84.63902029750786,nonsignificant,24,10,261,gene
F33D11.16a,3,0.047619047619047616,189,0.6289066304773024,0.37109336952269756,7361.379171221752,nonsignificant,5,3,63,gene
F33D11.17,0,0.0,36,nan,nan,nan,nonsignificant,0,0,12,gene
F33E2.2a,106,0.11410118406889128,2787,-0.9984775804444395,0.0015224195555604972,30.200236723653585,nonsignificant,78,106,929,gene
F33E2.3,20,0.07142857142857142,840,0.4683854231183877,0.5316145768816123,10545.638361600542,nonsignificant,23,20,280,gene
F33E2.4,10,0.05319148936170213,564,0.9104449255863575,0.08955507441364248,1776.504011143426,nonsignificant,17,10,188,gene
F33E2.5,48,0.1643835616438356,876,-0.9999998140491196,1.8595088033524755e-07,0.0036887076132103057,enriched,23,48,292,gene
F33E2.6,60,0.06749156355455568,2667,0.9848800670402154,0.015119932959784674,299.9341101232486,nonsignificant,82,60,889,gene
F33E2.7,46,0.26285714285714284,525,-0.9999999511502694,4.884973059456466e-08,0.0009690321058043792,enriched,21,46,175,gene
F33E2.10,70,0.20833333333333334,1008,-0.9999999999975232,2.47680465689348e-12,4.9132373978795966e-08,enriched,31,70,336,gene
F33E11.1a,52,0.13978494623655913,1116,-0.9990585904140664,0.0009414095859335535,18.6747419561639,nonsignificant,33,52,372,gene
F33E11.2a,57,0.20141342756183744,849,-0.9999998001418492,1.9985815081381854e-07,0.003964586137693718,enriched,29,57,283,gene
F33E11.3,85,0.1303680981595092,1956,-0.9997916661910735,0.00020833380892646466,4.132717767674279,nonsignificant,57,85,652,gene
F33E11.6a,42,0.12389380530973451,1017,-0.9918490284064972,0.008150971593502705,161.69082350031317,nonsignificant,28,42,339,gene
F33G12.2,20,0.06535947712418301,918,0.869429981884263,0.13057001811573693,2590.1174493618737,nonsignificant,28,20,306,gene
F33G12.3,36,0.0891089108910891,1212,0.25439721107253854,0.7456027889274615,14790.522523954052,nonsignificant,38,36,404,gene
F33G12.4,43,0.0947136563876652,1362,0.11983154509327454,0.8801684549067255,17459.901639984713,nonsignificant,44,43,454,gene
F33G12.5,63,0.06781485468245425,2787,0.9426531480986335,0.057346851901366507,1137.5895011674074,nonsignificant,80,63,929,gene
F33G12.6a,45,0.05829015544041451,2316,0.9928059981143128,0.007194001885687237,142.70741540637772,nonsignificant,67,45,772,gene
F33G12.7,13,0.12871287128712872,303,-0.817577560548268,0.18242243945173198,3618.7139314040073,nonsignificant,9,13,101,gene
F33H1.1a,82,0.10499359795134443,2343,-0.848506007595784,0.151493992404216,3005.1863273224326,nonsignificant,70,82,781,gene
F33H1.2,73,0.2134502923976608,1026,-0.9999999999774445,2.2555466125444467e-11,4.474327815304419e-07,enriched,34,73,342,gene
F33H1.3,25,0.06944444444444445,1080,0.5423859331236852,0.4576140668763148,9077.690244625457,nonsignificant,29,25,360,gene
F33H1.4,72,0.05221174764321972,4137,0.9992845204375165,0.0007154795624835446,14.192968080986075,nonsignificant,107,72,1379,gene
F33H1.5,52,0.13978494623655913,1116,-0.9422204288764029,0.05777957112359715,1146.1733523787966,nonsignificant,40,52,372,gene
F33H1.6,10,0.14084507042253522,213,-0.7431607420421467,0.2568392579578533,5094.920360109935,nonsignificant,7,10,71,gene
F33H2.1,83,0.08434959349593496,2952,0.25368212006754476,0.7463178799324552,14804.707784220114,nonsignificant,86,83,984,gene
F33H2.2,68,0.0832313341493268,2451,0.7841343579941709,0.21586564200582908,4282.126740469632,nonsignificant,79,68,817,gene
F33H2.3,31,0.13478260869565217,690,-0.9993149631346208,0.0006850368653792266,13.589076298527718,nonsignificant,17,31,230,gene
F33H2.5,213,0.0993006993006993,6435,-0.850028317697112,0.14997168230288804,2974.9882618423903,nonsignificant,193,213,2145,gene
F33H2.6,24,0.07947019867549669,906,0.15851941887820598,0.841480581121794,16692.45028771303,nonsignificant,25,24,302,gene
F33H2.7,36,0.08352668213457076,1293,0.6454605202264987,0.3545394797735013,7032.999660266945,nonsignificant,42,36,431,gene
F33H2.8a,44,0.13293051359516617,993,-0.8718098256548931,0.12819017434510696,2542.9084884838867,nonsignificant,35,44,331,gene
F33H12.1,45,0.1465798045602606,921,-0.9986850553302868,0.0013149446697132139,26.084557413101024,nonsignificant,28,45,307,gene
F33H12.2,38,0.11585365853658537,984,-0.5072833227729123,0.4927166772270877,9774.020726153738,nonsignificant,34,38,328,gene
F33H12.4,23,0.07076923076923076,975,0.9574775220019484,0.04252247799805162,843.5183960473499,nonsignificant,35,23,325,gene
F33H12.5a,31,0.09748427672955975,954,0.5010377013962389,0.49896229860376107,9897.915117402808,nonsignificant,35,31,318,gene
F33H12.7,9,0.058823529411764705,459,0.6135237692287675,0.3864762307712325,7666.5289898089395,nonsignificant,12,9,153,gene
F34D6.1,54,0.1424802110817942,1137,-0.9948065402619253,0.005193459738074689,103.02266082418761,nonsignificant,37,54,379,gene
F34D6.2,24,0.12834224598930483,561,-0.9798632484496537,0.02013675155034633,399.4527405042201,nonsignificant,15,24,187,gene
F34D6.3,36,0.10909090909090909,990,-0.6308285836673082,0.3691714163326918,7323.253385791607,nonsignificant,31,36,330,gene
F34D6.4,25,0.08960573476702509,837,-0.617266911114774,0.38273308888522595,7592.276284216227,nonsignificant,21,25,279,gene
F34D6.5,51,0.15223880597014924,1005,-0.9786414595661653,0.021358540433834634,423.6893665859776,nonsignificant,37,51,335,gene
F34D6.6,44,0.13253012048192772,996,-0.817577560548268,0.18242243945173198,3618.7139314040073,nonsignificant,36,44,332,gene
F34D6.7,18,0.20454545454545456,264,-0.999593047982555,0.00040695201744495946,8.072707170055661,nonsignificant,8,18,88,gene
F34D6.8,18,0.20454545454545456,264,-0.999593047982555,0.00040695201744495946,8.072707170055661,nonsignificant,8,18,88,gene
F34D6.9,17,0.19318181818181818,264,-0.9985372834133188,0.0014627165866811515,29.015908929994005,nonsignificant,8,17,88,gene
F34D10.2,49,0.08521739130434783,1725,0.5037575255557372,0.49624247444426284,9843.961965550841,nonsignificant,54,49,575,gene
F34D10.3,20,0.13513513513513514,444,-0.8032943975410568,0.1967056024589432,3902.049035978056,nonsignificant,15,20,148,gene
F34D10.4,60,0.08658008658008658,2079,-0.30889777615515723,0.6911022238448428,13709.394814410147,nonsignificant,57,60,693,gene
F34D10.5,36,0.12811387900355872,843,-0.9721931049730027,0.027806895026997264,551.6053766505447,nonsignificant,25,36,281,gene
F34D10.6a,84,0.06796116504854369,3708,0.9936297875000532,0.006370212499946867,126.365905361446,nonsignificant,113,84,1236,gene
F34D10.8,6,0.1111111111111111,162,-0.6826894921370888,0.31731050786291115,6294.488544476569,nonsignificant,4,6,54,gene
F34D10.9,26,0.05327868852459016,1464,0.9953793160366401,0.004620683963359923,91.66050778117078,nonsignificant,45,26,488,gene
F34H10.1,7,0.109375,192,-0.8663855974622842,0.13361440253771584,2650.508903140669,nonsignificant,4,7,64,gene
F34H10.3,28,0.11244979919678715,747,-0.7991748773048584,0.2008251226951417,3983.7679589035256,nonsignificant,22,28,249,gene
F34H10.4a,19,0.05539358600583091,1029,0.9110269882981867,0.08897301170181328,1764.95763312887,nonsignificant,28,19,343,gene
F34H10.5,8,0.07476635514018691,321,0.4729107431344619,0.5270892568655381,10455.86958844168,nonsignificant,10,8,107,gene
F35A5.1,110,0.04757785467128028,6936,0.9999998186378942,1.813621057231838e-07,0.003597680091230797,depleted,180,110,2312,gene
F35A5.2,21,0.1875,336,-0.9999366575163338,6.334248366623988e-05,1.2565248484872005,nonsignificant,9,21,112,gene
F35A5.3,44,0.11702127659574468,1128,-0.9975030910848585,0.002496908915141551,49.531182149662946,nonsignificant,28,44,376,gene
F35A5.4,41,0.07809523809523809,1575,0.12262944393585662,0.8773705560641434,17404.39972064441,nonsignificant,42,41,525,gene
F35A5.5,9,0.04245283018867924,636,0.9476549367268368,0.052345063273163295,1038.3690201497402,nonsignificant,17,9,212,gene
F35A5.8a,43,0.11716621253405994,1101,-0.9481700727820902,0.05182992721790985,1028.1502662216776,nonsignificant,32,43,367,gene
F35B3.3a,31,0.07788944723618091,1194,0.0,1.0,19837.0,nonsignificant,31,31,398,gene
F35B3.4,25,0.10964912280701754,684,-0.9755510546899107,0.024448945310089332,484.9937281162421,nonsignificant,16,25,228,gene
F35B3.5a,63,0.05670567056705671,3333,0.9966666459748634,0.003333354025136573,66.1237437966342,nonsignificant,91,63,1111,gene
F35B3.7,55,0.09499136442141623,1737,-0.21646950222589045,0.7835304977741095,15542.894484345012,nonsignificant,53,55,579,gene
F35B12.1a,15,0.046012269938650305,978,0.9988798651172889,0.0011201348827110807,22.22011566833971,nonsignificant,34,15,326,gene
F35B12.2,21,0.061224489795918366,1029,0.9481700727820902,0.05182992721790985,1028.1502662216776,nonsignificant,32,21,343,gene
F35B12.3,9,0.03614457831325301,747,0.7327425068456153,0.2672574931543847,5301.586891703529,nonsignificant,13,9,249,gene
F35B12.4,12,0.05970149253731343,603,0.5614219739190003,0.4385780260809997,8700.072303368792,nonsignificant,15,12,201,gene
F35B12.5a,27,0.06666666666666667,1215,0.8237036255594927,0.17629637444050728,3497.191179776343,nonsignificant,35,27,405,gene
F35B12.6,7,0.031818181818181815,660,0.9386311708605977,0.0613688291394023,1217.3734636383235,nonsignificant,14,7,220,gene
F35B12.7,9,0.1111111111111111,243,-0.9263617298796974,0.07363827012030258,1460.7623643764423,nonsignificant,5,9,81,gene
F35B12.8,19,0.08085106382978724,705,0.17693672624187862,0.8230632737581214,16327.106161539854,nonsignificant,20,19,235,gene
F35B12.9,26,0.07854984894259819,993,0.1526103403132857,0.8473896596867143,16809.66867920535,nonsignificant,27,26,331,gene
F35B12.10a,15,0.04411764705882353,1020,0.9906704152802285,0.00932958471977156,185.07097208610844,nonsignificant,29,15,340,gene
F35C5.1,23,0.12299465240641712,561,-0.7614071706835679,0.2385928293164321,4732.965955150064,nonsignificant,18,23,187,gene
F35C5.2,42,0.12574850299401197,1002,-0.7632764293621461,0.23672357063785393,4695.885470743108,nonsignificant,35,42,334,gene
F35C5.3,15,0.0379746835443038,1185,0.9999690268022761,3.0973197723945537e-05,0.6144153232499077,nonsignificant,42,15,395,gene
F35C5.5a,45,0.11538461538461539,1170,-0.8663855974622842,0.13361440253771584,2650.508903140669,nonsignificant,36,45,390,gene
F35C5.6,101,0.24514563106796117,1236,-1.0,6.874423824437999e-26,1.3636794540537659e-21,enriched,37,101,412,gene
F35C5.7,38,0.09844559585492228,1158,-0.5072833227729123,0.4927166772270877,9774.020726153738,nonsignificant,34,38,386,gene
F35C5.8,41,0.10991957104557641,1119,-0.8883882317017084,0.11161176829829161,2214.0426477332107,nonsignificant,32,41,373,gene
F35C5.9,45,0.11392405063291139,1185,-0.9090310520246423,0.09096894797535765,1804.5510209871697,nonsignificant,35,45,395,gene
F35C5.10,14,0.1728395061728395,243,-0.9661051464753108,0.033894853524689295,672.3722093692616,nonsignificant,8,14,81,gene
F35C5.11,12,0.07407407407407407,486,0.4070199019825733,0.5929800980174267,11762.946204371694,nonsignificant,14,12,162,gene
F35C5.12,13,0.10236220472440945,381,-0.922900128256458,0.07709987174354202,1529.430155776643,nonsignificant,8,13,127,gene
F35C8.1,24,0.0664819944598338,1083,0.9544997361036415,0.04550026389635857,902.588734912065,nonsignificant,36,24,361,gene
F35C8.2,28,0.07671232876712329,1095,0.817577560548268,0.18242243945173198,3618.7139314040073,nonsignificant,36,28,365,gene
F35C8.3,40,0.09174311926605505,1308,-0.25439721107253854,0.7456027889274615,14790.522523954052,nonsignificant,38,40,436,gene
F35C8.4,20,0.06514657980456026,921,0.8220682747317493,0.17793172526825074,3529.63163414629,nonsignificant,27,20,307,gene
F35C8.5,30,0.09966777408637874,903,-0.5672324193322154,0.43276758066778465,8584.810497706843,nonsignificant,26,30,301,gene
F35C8.6,22,0.16666666666666666,396,-0.9874450814030334,0.01255491859696653,249.05192020802505,nonsignificant,13,22,132,gene
F35C8.7a,102,0.13212435233160622,2316,-0.9971400617915359,0.002859938208464095,56.73259424130226,nonsignificant,76,102,772,gene
F35C8.8a,9,0.1,270,-0.2763263901682371,0.7236736098317629,14355.51339823268,nonsignificant,8,9,90,gene
F35C11.1,11,0.08870967741935484,372,0.0,1.0,19837.0,nonsignificant,11,11,124,gene
F35C11.2,41,0.10301507537688442,1194,-0.8883882317017084,0.11161176829829161,2214.0426477332107,nonsignificant,32,41,398,gene
F35C11.3,21,0.058011049723756904,1086,0.8626051741441992,0.13739482585580076,2725.5011605015197,nonsignificant,29,21,362,gene
F35C11.4,23,0.06371191135734072,1083,0.9697397199795282,0.030260280020471753,600.2731747660981,nonsignificant,36,23,361,gene
F35C11.5,39,0.12745098039215685,918,-0.9366822131699544,0.06331778683004569,1256.0349373476163,nonsignificant,29,39,306,gene
F35C11.6,13,0.06190476190476191,630,0.8313313811121888,0.16866861888781112,3345.8793928775094,nonsignificant,19,13,210,gene
F35C11.7,10,0.07936507936507936,378,0.4362971383492269,0.5637028616507731,11182.173666566387,nonsignificant,12,10,126,gene
F35C12.2a,52,0.08710217755443886,1791,0.7959158222344304,0.20408417776556967,4048.4178343356057,nonsignificant,62,52,597,gene
F35C12.3,16,0.06037735849056604,795,0.7991748773048584,0.2008251226951417,3983.7679589035256,nonsignificant,22,16,265,gene
F35C12.7,12,0.06217616580310881,579,0.842700792949719,0.15729920705028105,3120.3443702564255,nonsignificant,18,12,193,gene
F35D2.1,13,0.034031413612565446,1146,0.9929463621119314,0.007053637888068591,139.92301478561663,nonsignificant,27,13,382,gene
F35D2.2,18,0.047619047619047616,1134,0.9715402630836893,0.028459736916310638,564.5558012088542,nonsignificant,30,18,378,gene
F35D2.3,26,0.10116731517509728,771,-0.7247664759251689,0.27523352407483115,5459.807417072426,nonsignificant,21,26,257,gene
F35D2.4,45,0.05011135857461024,2694,0.999813411092828,0.00018658890717207472,3.701364151572446,nonsignificant,78,45,898,gene
F35D2.5a,75,0.07591093117408906,2964,0.9745012341568202,0.02549876584317981,505.8190180311579,nonsignificant,97,75,988,gene
F35D2.6,23,0.04070796460176991,1695,0.9997962215404385,0.00020377845956151062,4.042353302321686,nonsignificant,49,23,565,gene
F35D6.1a,43,0.0654490106544901,1971,0.962750834193166,0.03724916580683402,738.9117021101664,nonsignificant,59,43,657,gene
F35D11.1,13,0.0948905109489051,411,-0.6572182888520912,0.34278171114790873,6799.760804041065,nonsignificant,10,13,137,gene
F35D11.2a,43,0.08531746031746032,1512,-0.7566549908512408,0.24334500914875917,4827.234946483935,nonsignificant,36,43,504,gene
F35D11.3,60,0.0970873786407767,1854,0.10188021274625902,0.898119787253741,17816.00221975246,nonsignificant,61,60,618,gene
F35D11.4,25,0.14285714285714285,525,-0.9755510546899107,0.024448945310089332,484.9937281162421,nonsignificant,16,25,175,gene
F35D11.5,15,0.11194029850746269,402,-0.6135237692287675,0.3864762307712325,7666.5289898089395,nonsignificant,12,15,134,gene
F35D11.7,11,0.04782608695652174,690,0.9335425799830688,0.0664574200169312,1318.315840875864,nonsignificant,19,11,230,gene
F35D11.8,17,0.07142857142857142,714,0.617266911114774,0.38273308888522595,7592.276284216227,nonsignificant,21,17,238,gene
F35D11.9,18,0.07964601769911504,678,0.0,1.0,19837.0,nonsignificant,18,18,226,gene
F35D11.10,12,0.055299539170506916,651,0.842700792949719,0.15729920705028105,3120.3443702564255,nonsignificant,18,12,217,gene
F35D11.11a,135,0.07161803713527852,5655,0.7147470840737546,0.28525291592624535,5658.562093228929,nonsignificant,148,135,1885,gene
F35E2.1,21,0.06069364161849711,1038,0.9914711478459481,0.008528852154051912,169.18684017992777,nonsignificant,37,21,346,gene
F35E2.2,18,0.0661764705882353,816,0.7793286380801567,0.22067136191984324,4377.457806403931,nonsignificant,24,18,272,gene
F35E2.5,59,0.10243055555555555,1728,0.5432495975768308,0.4567504024231692,9060.557732868408,nonsignificant,65,59,576,gene
F35E2.6,47,0.06723891273247497,2097,0.9744263306317853,0.025573669368214657,507.30487925727414,nonsignificant,65,47,699,gene
F35E2.8,26,0.1,780,0.0,1.0,19837.0,nonsignificant,26,26,260,gene
F35E2.9,57,0.08850931677018634,1932,0.3014646416966613,0.6985353583033387,13856.84590266333,nonsignificant,60,57,644,gene
F35E8.1,37,0.13805970149253732,804,-0.9690159499015435,0.03098405009845654,614.6306018030824,nonsignificant,26,37,268,gene
F35E8.2,26,0.15476190476190477,504,-0.9709509778380594,0.029049022161940597,576.2454526264156,nonsignificant,17,26,168,gene
F35E8.6,36,0.13186813186813187,819,-0.8063535687307831,0.19364643126921688,3841.3642570874554,nonsignificant,29,36,273,gene
F35E8.7,37,0.12802768166089964,867,-0.6232408821884179,0.3767591178115821,7473.770620028355,nonsignificant,32,37,289,gene
F35E8.8,25,0.11904761904761904,630,-0.9755510546899107,0.024448945310089332,484.9937281162421,nonsignificant,16,25,210,gene
F35E8.9,42,0.1686746987951807,747,-0.9961075828772213,0.003892417122778637,77.21387846455983,nonsignificant,27,42,249,gene
F35E8.10,36,0.144,750,-0.9501397962430932,0.049860203756906855,989.0768619257612,nonsignificant,26,36,250,gene
F35E8.11,33,0.11870503597122302,834,-0.7517869210100797,0.24821307898992026,4923.802847923048,nonsignificant,27,33,278,gene
F35E8.12,17,0.05014749262536873,1017,0.9457081716331454,0.05429182836685469,1076.9869993132966,nonsignificant,27,17,339,gene
F35E8.13,36,0.144,750,-0.9501397962430932,0.049860203756906855,989.0768619257612,nonsignificant,26,36,250,gene
F35E12.2a,28,0.05588822355289421,1503,0.9944190158631607,0.005580984136839307,110.70998232248134,nonsignificant,47,28,501,gene
F35E12.3,22,0.07407407407407407,891,0.4514937644998529,0.5485062355001471,10880.718193616418,nonsignificant,25,22,297,gene
F35E12.5,35,0.10174418604651163,1032,-0.5275023859993115,0.47249761400068846,9372.935168931657,nonsignificant,31,35,344,gene
F35E12.6,31,0.08831908831908832,1053,0.2722764533304498,0.7277235466695502,14435.851995283867,nonsignificant,33,31,351,gene
F35E12.7a,76,0.10270270270270271,2220,0.34527915398142317,0.6547208460185768,12987.697422470508,nonsignificant,80,76,740,gene
F35E12.8a,27,0.05325443786982249,1521,0.9988568234026434,0.0011431765973566508,22.677194161763882,nonsignificant,50,27,507,gene
F35E12.9a,19,0.0867579908675799,657,0.17693672624187862,0.8230632737581214,16327.106161539854,nonsignificant,20,19,219,gene
F35E12.10,36,0.07377049180327869,1464,0.7142493696269789,0.2857506303730211,5668.43525470962,nonsignificant,43,36,488,gene
F35F10.1,16,0.06666666666666667,720,0.7247664759251689,0.27523352407483115,5459.807417072426,nonsignificant,21,16,240,gene
F35F10.2,21,0.06976744186046512,903,0.9632861436372959,0.036713856362704134,728.2927686669619,nonsignificant,33,21,301,gene
F35F10.5,17,0.09941520467836257,513,-0.7327425068456153,0.2672574931543847,5301.586891703529,nonsignificant,13,17,171,gene
F35F10.6,24,0.1085972850678733,663,-0.9104449255863575,0.08955507441364248,1776.504011143426,nonsignificant,17,24,221,gene
F35F10.7,21,0.09012875536480687,699,-0.5204998778130466,0.47950012218695337,9511.843923822595,nonsignificant,18,21,233,gene
F35F10.8,34,0.10303030303030303,990,0.3781265756692591,0.6218734243307409,12336.103118448907,nonsignificant,37,34,330,gene
F35F10.9a,23,0.0777027027027027,888,0.9182772477013408,0.08172275229865922,1621.134237348503,nonsignificant,33,23,296,gene
F35F10.11,56,0.12416851441241686,1353,-0.9935146920293286,0.00648530797067137,128.64905421420795,nonsignificant,39,56,451,gene
F35F10.12,52,0.11016949152542373,1416,-0.8300881582685118,0.16991184173148816,3370.5412044275304,nonsignificant,43,52,472,gene
F35F10.13,24,0.12307692307692308,585,-0.9924736848335421,0.007526315166457882,149.299513957025,nonsignificant,14,24,195,gene
F35F10.14a,14,0.10218978102189781,411,-0.6342877037184869,0.36571229628151314,7254.634821336376,nonsignificant,11,14,137,gene
F35F11.1,71,0.13706563706563707,1554,-0.9995360662016491,0.000463933798350804,9.2030547578849,nonsignificant,47,71,518,gene
F35F11.2,30,0.12,750,-0.9746526813225317,0.025347318677468325,502.8147606049392,nonsignificant,20,30,250,gene
F35G2.1a,59,0.09800664451827243,1806,-0.5901532706315364,0.40984672936846356,8130.129570482211,nonsignificant,53,59,602,gene
F35G2.2,30,0.15,600,-0.9119184883378098,0.08808151166219025,1747.272946842868,nonsignificant,22,30,200,gene
F35G2.3,4,0.022988505747126436,522,0.9924736848335421,0.007526315166457882,149.299513957025,nonsignificant,14,4,174,gene
F35G2.4,41,0.07592592592592592,1620,0.6185294388488102,0.3814705611511898,7567.231521556153,nonsignificant,47,41,540,gene
F35G2.5a,18,0.056962025316455694,948,0.8384866815324619,0.16151331846753808,3203.939698440553,nonsignificant,25,18,316,gene
F35G8.1,54,0.14173228346456693,1143,-0.983690828122245,0.016309171877754998,323.5250425390259,nonsignificant,39,54,381,gene
F35G8.2,11,0.07746478873239436,426,0.4209002580460812,0.5790997419539188,11487.601581139887,nonsignificant,13,11,142,gene
F35G12.1a,32,0.07223476297968397,1329,0.8771773518986081,0.12282264810139186,2436.4328703873102,nonsignificant,42,32,443,gene
F35G12.2,56,0.14105793450881612,1191,-0.9935146920293286,0.00648530797067137,128.64905421420795,nonsignificant,39,56,397,gene
F35G12.3a,62,0.0575139146567718,3234,0.9986935095627311,0.001306490437268988,25.916850804104914,nonsignificant,93,62,1078,gene
F35G12.4a,51,0.07456140350877193,2052,0.8375868489779952,0.16241315102200482,3221.7896768235096,nonsignificant,62,51,684,gene
F35G12.5a,29,0.07631578947368421,1140,0.28056245557660864,0.7194375444233914,14271.482568726815,nonsignificant,31,29,380,gene
F35G12.6,32,0.08767123287671233,1095,0.13819556695098922,0.8618044330490108,17095.614538393227,nonsignificant,33,32,365,gene
F35G12.7,11,0.09482758620689655,348,0.4209002580460812,0.5790997419539188,11487.601581139887,nonsignificant,13,11,116,gene
F35G12.8,114,0.07354838709677419,4650,0.839470464856081,0.160529535143919,3184.424388649921,nonsignificant,130,114,1550,gene
F35G12.9,6,0.04411764705882353,408,0.6826894921370888,0.31731050786291115,6294.488544476569,nonsignificant,9,6,136,gene
F35G12.10,47,0.15562913907284767,906,-0.9999618552221728,3.8144777827131e-05,0.7566779577567976,nonsignificant,26,47,302,gene
F35G12.11,13,0.11403508771929824,342,-0.6572182888520912,0.34278171114790873,6799.760804041065,nonsignificant,10,13,114,gene
F35G12.12,39,0.07926829268292683,1476,0.6979717718902262,0.3020282281097738,5991.333961013583,nonsignificant,46,39,492,gene
F35H8.1,8,0.052980132450331126,453,0.6342877037184869,0.36571229628151314,7254.634821336376,nonsignificant,11,8,151,gene
F35H8.2,17,0.0456989247311828,1116,0.9919900576701199,0.008009942329880018,158.89322599782992,nonsignificant,32,17,372,gene
F35H8.3,24,0.05673758865248227,1269,0.8828149128018619,0.11718508719813815,2324.6005747494664,nonsignificant,33,24,423,gene
F35H8.4,11,0.10784313725490197,306,-0.4950149249061543,0.5049850750938457,10017.388934636618,nonsignificant,9,11,102,gene
F35H8.5a,29,0.06345733041575492,1371,0.9913495941049024,0.008650405895097536,171.59810174104982,nonsignificant,47,29,457,gene
F35H8.6,52,0.09737827715355805,1602,-0.22270258921047859,0.7772974107895214,15419.248737831736,nonsignificant,50,52,534,gene
F35H8.7,27,0.057569296375266525,1407,0.8998217057737321,0.10017829422626791,1987.2368225664766,nonsignificant,37,27,469,gene
F35H8.12,4,0.05714285714285714,210,0.34527915398142317,0.6547208460185768,12987.697422470508,nonsignificant,5,4,70,gene
F35H10.1,14,0.109375,384,-0.4362971383492269,0.5637028616507731,11182.173666566387,nonsignificant,12,14,128,gene
F35H10.2,12,0.07100591715976332,507,0.5614219739190003,0.4385780260809997,8700.072303368792,nonsignificant,15,12,169,gene
F35H10.3,5,0.11363636363636363,132,-0.3829249225480261,0.6170750774519739,12240.918311414805,nonsignificant,4,5,44,gene
F35H10.4,83,0.09496567505720824,2622,-0.5058754555907361,0.4941245444092639,9801.948587446568,nonsignificant,77,83,874,gene
F35H10.5,12,0.15,240,-0.6826894921370888,0.31731050786291115,6294.488544476569,nonsignificant,9,12,80,gene
